Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1476090000.0 204.0 57 114 232 0 NA 109 159 290 0 NA 8806 1170 2084 1041 NA 8967 1645 2386 1187 NA
1476090000.0 20421.0 85 93 186 0 NA 117 129 224 0 NA 2902 1080 1446 402 NA 2945 1340 1693 418 NA
1476090000.0 20424.0 86 94 192 0 NA 124 129 227 0 NA 10376 1161 1279 492 NA 10626 1426 1663 634 NA
1476090000.0 20425.0 88 105 188 0 NA 123 132 225 0 NA 8142 1150 1031 459 NA 8274 1279 1405 482 NA
1476090000.0 20426.0 91 93 194 0 NA 125 129 229 0 NA 17485 1202 1455 472 NA 17760 1352 1702 507 NA
1476090000.0 20821.0 85 214 202 NA NA 118 257 243 NA NA 6271 5859 3121 NA NA 6520 6028 3420 NA NA
1476090000.0 20824.0 89 217 208 0 NA 127 260 249 0 NA 22514 5941 3098 737 NA 22781 6109 3505 876 NA
1476090000.0 20825.0 91 225 208 0 NA 126 261 246 0 NA 17093 5932 2784 670 NA 17343 6072 2934 684 NA
1476090000.0 20826.0 98 214 224 0 NA 133 262 253 0 NA 39969 6002 3384 748 NA 40243 6165 3612 880 NA
1476090000.0 21221.0 89 215 92 NA NA 122 257 130 NA NA 6587 5900 2250 NA NA 6818 6043 2418 NA NA
1476090000.0 21224.0 94 216 96 NA NA 132 260 135 NA NA 23168 5925 2298 NA NA 23312 6134 2544 NA NA
1476090000.0 21225.0 94 226 94 NA NA 130 261 132 NA NA 16485 5994 2278 NA NA 16640 6205 2392 NA NA
1476090000.0 21226.0 102 215 98 NA NA 139 262 135 NA NA 38195 5922 2246 NA NA 38338 6056 2325 NA NA
1476090000.0 22424.0 95 217 211 0 NA 135 263 253 0 NA 22850 5932 3133 810 NA 23033 6205 3477 820 NA
1476090000.0 24.0 NA 94 215 0 NA NA 159 261 0 NA NA 4480 4766 1142 NA NA 4721 4952 1298 NA
1476090000.0 25.0 NA 94 227 0 87 NA 159 271 0 122 NA 4684 5503 1150 170 NA 4842 5837 1189 310
1476090000.0 250199.0 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA
1476090000.0 250200.0 NA 270 288 0 NA NA 327 348 0 NA NA 25087 4927 2283 NA NA 25594 5289 2464 NA
1476090000.0 250200.1 61 226 203 NA NA 102 294 241 NA NA 7432 2896 3202 NA NA 7662 3271 3474 NA NA
1476090000.0 250202.0 NA 267 288 0 NA NA 330 353 0 NA NA 31564 5383 2200 NA NA 32112 5638 2241 NA
1476090000.0 250203.0 NA 267 300 0 NA NA 322 353 0 NA NA 28202 4953 2210 NA NA 28979 5280 2403 NA
1476090000.0 250204.0 NA 264 291 0 NA NA 328 346 0 NA NA 27407 4973 2245 NA NA 27930 5283 2400 NA
1476090000.0 250205.0 NA 260 293 0 NA NA 322 349 0 NA NA 26461 4852 2216 NA NA 27560 5231 2361 NA
1476090000.0 250206.0 NA 450 302 0 NA NA 552 441 0 NA NA 27449 5576 2251 NA NA 28119 5983 2411 NA
1476090000.0 250207.0 NA 235 298 0 NA NA 311 348 0 NA NA 22880 4319 2258 NA NA 24116 4554 2423 NA
1476090000.0 250399.0 156 NA NA NA NA 238 NA NA NA NA 1458 NA NA NA NA 1837 NA NA NA NA
1476090000.0 250400.0 273 0 128 NA NA 340 0 151 NA NA 2090 596 496 NA NA 2537 727 579 NA NA
1476090000.0 250402.0 275 0 118 NA NA 346 0 152 NA NA 2454 615 617 NA NA 2942 741 833 NA NA
1476090000.0 250403.0 279 0 119 NA NA 344 0 152 NA NA 2184 549 526 NA NA 2572 564 621 NA NA
1476090000.0 250405.0 280 0 118 NA NA 340 0 151 NA NA 2160 570 530 NA NA 2484 577 699 NA NA
1476090000.0 250406.0 287 0 117 NA NA 338 0 151 NA NA 1452 542 401 NA NA 1885 690 808 NA NA
1476090000.0 250407.0 262 0 123 NA NA 325 0 152 NA NA 1605 485 440 NA NA 1925 614 639 NA NA
1476090000.0 250408.0 276 0 124 NA NA 343 0 152 NA NA 2536 624 652 NA NA 3025 754 740 NA NA
1476090000.0 250409.0 284 0 121 NA NA 356 0 155 NA NA 3932 645 1058 NA NA 4448 654 1332 NA NA
1476090000.0 25200.0 NA 226 322 0 NA NA 309 402 0 NA NA 5424 6024 2345 NA NA 6458 6426 2513 NA
1476090000.0 25202.0 NA 229 331 0 NA NA 315 404 0 NA NA 5577 6505 2390 NA NA 6009 7066 2550 NA
1476090000.0 25203.0 NA 244 332 0 NA NA 306 407 0 NA NA 5518 6028 2369 NA NA 6466 6638 2423 NA
1476090000.0 25204.0 NA 228 324 0 NA NA 305 406 0 NA NA 5370 6124 2353 NA NA 8234 6776 2391 NA
1476090000.0 25205.0 NA 232 330 0 NA NA 318 409 0 NA NA 5503 6463 2371 NA NA 8733 7011 2560 NA
1476090000.0 25206.0 NA 234 327 0 NA NA 300 409 0 NA NA 5973 7031 2339 NA NA 11480 7876 2509 NA
1476090000.0 25207.0 NA 224 320 0 NA NA 300 400 0 NA NA 4557 5171 2280 NA NA 4980 5545 2336 NA
1476090000.0 25208.0 NA 235 342 0 NA NA 312 412 0 NA NA 7163 9267 2391 NA NA 7898 9695 2550 NA
1476090000.0 25209.0 NA 229 330 0 NA NA 302 411 0 NA NA 5584 6601 2392 NA NA 6075 6968 2564 NA
1476090000.0 25210.0 0 NA NA NA NA 0 NA NA NA NA 340 NA NA NA NA 2365 NA NA NA NA
1476090000.0 25211.0 0 NA NA NA NA 0 NA NA NA NA 18 NA NA NA NA 733 NA NA NA NA
1476090000.0 25212.0 0 NA NA NA NA 0 NA NA NA NA 17 NA NA NA NA 170 NA NA NA NA
1476090000.0 25213.0 0 NA NA NA NA 0 NA NA NA NA 15 NA NA NA NA 171 NA NA NA NA
1476090000.0 25400.0 292 0 118 NA NA 379 0 151 NA NA 6772 712 547 NA NA 7268 838 767 NA NA
1476090000.0 25402.0 296 0 119 NA NA 379 0 152 NA NA 7539 750 657 NA NA 8233 889 918 NA NA
1476090000.0 25403.0 291 0 116 NA NA 380 0 150 NA NA 6479 675 511 NA NA 6924 688 715 NA NA
1476090000.0 25405.0 292 0 129 NA NA 379 0 152 NA NA 6363 627 504 NA NA 7131 743 568 NA NA
1476090000.0 25406.0 294 0 117 NA NA 379 0 151 NA NA 4100 684 429 NA NA 5012 701 586 NA NA
1476090000.0 25407.0 293 0 118 NA NA 375 0 152 NA NA 6444 656 516 NA NA 6856 664 615 NA NA
1476090000.0 25408.0 325 0 120 NA NA 394 0 154 NA NA 10785 748 1019 NA NA 14812 872 1244 NA NA
1476090000.0 25409.0 313 0 117 NA NA 378 0 151 NA NA 7344 721 634 NA NA 11372 744 864 NA NA
1476090000.0 28.0 NA 93 210 0 NA NA 159 261 0 NA NA 4418 3937 1061 NA NA 4682 4227 1207 NA
1476090000.0 280.0 61 99 211 0 NA 179 146 257 0 NA 6669 675 823 851 NA 6736 858 1036 981 NA
1476090000.0 281.0 73 127 241 0 NA 212 195 278 0 NA 5216 769 914 900 NA 5365 943 1134 964 NA
1476090000.0 3.0 55 77 140 NA NA 106 138 179 NA NA 15365 450 1245 NA NA 15460 754 1505 NA NA
1476090000.0 300.0 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA
1476090000.0 301.0 70 212 249 0 NA 128 274 320 0 NA 6621 1215 1153 342 NA 6884 1654 1520 480 NA
1476090000.0 302.0 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA
1476090000.0 34.0 55 98 210 0 NA 105 147 255 0 NA 8958 694 969 903 NA 9139 926 1304 936 NA
1476090000.0 36.0 NA 99 214 0 NA NA 159 263 0 NA NA 4399 14504 1140 NA NA 4534 14775 1294 NA
1476090000.0 37.0 NA 93 216 0 NA NA 160 264 0 NA NA 4613 5751 1149 NA NA 4824 6131 1294 NA
1476090000.0 38.0 NA 94 224 0 NA NA 159 263 0 NA NA 4515 4708 1106 NA NA 4761 4950 1153 NA
1476090000.0 39.0 NA 110 216 0 NA NA 159 266 0 NA NA 4745 9334 1197 NA NA 4875 9661 1234 NA
1476090000.0 4.37 NA 69 234 0 NA NA 103 280 0 NA NA 180 7044 877 NA NA 203 7282 922 NA
1476090000.0 4.41 NA 45 229 0 NA NA 88 277 0 NA NA 220 9745 839 NA NA 258 9983 882 NA
1476090000.0 4.42 NA 44 241 0 NA NA 89 283 0 NA NA 240 12254 871 NA NA 262 12522 1050 NA
1476090000.0 4.44 NA 53 239 0 NA NA 88 275 0 NA NA 201 8449 803 NA NA 312 8826 846 NA
1476090000.0 4.45 NA 50 237 0 NA NA 88 282 0 NA NA 252 13266 877 NA NA 387 13570 917 NA
1476090000.0 4.51 NA 50 235 0 NA NA 89 285 0 NA NA 216 10992 833 NA NA 259 11357 867 NA
1476090000.0 4.52 NA 44 237 0 NA NA 87 284 0 NA NA 250 14398 861 NA NA 287 14699 1019 NA
1476090000.0 4.53 NA 50 237 0 NA NA 88 282 0 NA NA 239 13005 841 NA NA 277 13533 1006 NA
1476090000.0 4.54 NA 52 238 0 NA NA 88 286 0 NA NA 247 13385 857 NA NA 281 13801 898 NA
1476090000.0 4.55 NA 39 237 0 NA NA 87 286 0 NA NA 259 17171 893 NA NA 385 17665 1077 NA
1476090000.0 4.57 NA 70 249 0 NA NA 100 291 0 NA NA 231 16942 866 NA NA 281 17373 1021 NA
1476090000.0 4.58 NA 50 231 0 NA NA 98 278 0 NA NA 187 8523 876 NA NA 323 8813 1031 NA
1476090000.0 4.61 NA 52 238 0 NA NA 88 286 0 NA NA 254 13277 858 NA NA 315 13642 906 NA
1476090000.0 4.62 NA 52 241 0 NA NA 88 282 0 NA NA 246 12916 855 NA NA 376 13483 894 NA
1476090000.0 4.63 NA 53 248 0 NA NA 88 284 0 NA NA 251 15233 847 NA NA 366 15623 994 NA
1476090000.0 4.64 NA 52 249 0 NA NA 87 285 0 NA NA 264 14288 850 NA NA 313 14638 995 NA
1476090000.0 4.65 NA 51 245 0 NA NA 87 291 0 NA NA 286 21963 861 NA NA 443 22393 1077 NA
1476090000.0 4.67 NA 74 242 0 NA NA 103 292 0 NA NA 236 16779 877 NA NA 301 17068 929 NA
