Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1476568800.0 250200.1 79 356 214 NA NA 135 490 294 NA NA 4401 2081 1245 NA NA 1607 1026 588 NA NA
1476568800.0 250202.0 NA 419 547 0 NA NA 718 683 0 NA NA 22493 3607 825 NA NA 6979 1743 828 NA
1476568800.0 250203.0 NA 410 539 0 NA NA 658 662 0 NA NA 21942 2858 780 NA NA 6704 1297 775 NA
1476568800.0 250204.0 NA 415 552 0 NA NA 745 662 0 NA NA 22347 3262 826 NA NA 6861 1626 827 NA
1476568800.0 250205.0 NA 394 525 0 NA NA 662 661 0 NA NA 21248 2832 699 NA NA 6681 1352 704 NA
1476568800.0 250206.0 NA 410 550 0 NA NA 690 658 0 NA NA 21403 3598 851 NA NA 6714 1521 856 NA
1476568800.0 250207.0 NA 391 532 0 NA NA 648 649 0 NA NA 19042 2289 756 NA NA 6010 1140 750 NA
1476568800.0 250400.0 448 0 112 NA NA 586 0 165 NA NA 1443 186 311 NA NA 927 194 236 NA NA
1476568800.0 250402.0 465 0 120 NA NA 600 0 166 NA NA 1650 294 401 NA NA 919 315 282 NA NA
1476568800.0 250403.0 452 0 117 NA NA 580 0 162 NA NA 1509 271 332 NA NA 1077 319 285 NA NA
1476568800.0 250405.0 436 0 108 NA NA 585 0 164 NA NA 1184 186 318 NA NA 901 194 222 NA NA
1476568800.0 250406.0 410 0 112 NA NA 520 0 152 NA NA 1016 224 210 NA NA 676 233 253 NA NA
1476568800.0 250408.0 453 0 116 NA NA 586 0 164 NA NA 1610 284 378 NA NA 1765 294 716 NA NA
1476568800.0 250409.0 483 0 127 NA NA 614 0 169 NA NA 2297 317 515 NA NA 1265 323 302 NA NA
1476568800.0 25200.0 NA 317 694 0 NA NA 465 888 0 NA NA 3275 3633 919 NA NA 1466 1659 941 NA
1476568800.0 25202.0 NA 333 658 0 NA NA 495 856 0 NA NA 4702 4283 1079 NA NA 2050 1948 1086 NA
1476568800.0 25203.0 NA 327 658 0 NA NA 498 859 0 NA NA 3565 2974 817 NA NA 1652 1328 813 NA
1476568800.0 25204.0 NA 318 688 0 NA NA 466 898 0 NA NA 3430 2682 972 NA NA 1370 1248 985 NA
1476568800.0 25205.0 NA 344 690 0 NA NA 507 905 0 NA NA 3738 4331 823 NA NA 2584 2280 837 NA
1476568800.0 25206.0 NA 322 708 0 NA NA 468 894 0 NA NA 3373 3937 882 NA NA 1526 1747 897 NA
1476568800.0 25207.0 NA 318 629 0 NA NA 475 844 0 NA NA 3270 3657 1021 NA NA 1780 1745 1028 NA
1476568800.0 25209.0 NA 329 663 0 NA NA 497 883 0 NA NA 3302 3699 813 NA NA 1343 1666 825 NA
1476568800.0 25210.0 79 338 668 0 NA 194 492 820 0 NA 4633 1858 1919 800 NA 2778 1593 1028 812 NA
1476568800.0 25211.0 83 333 665 0 NA 199 457 856 0 NA 5982 4142 3864 856 NA 3067 2010 1926 866 NA
1476568800.0 25212.0 81 343 671 0 NA 195 516 895 0 NA 6587 3929 4157 741 NA 3669 2408 1927 748 NA
1476568800.0 25213.0 80 354 698 0 NA 195 468 890 0 NA 6543 4431 4580 800 NA 3717 2329 2020 809 NA
1476568800.0 25400.0 538 0 116 NA NA 707 0 163 NA NA 3108 250 282 NA NA 1234 257 207 NA NA
1476568800.0 25402.0 557 0 109 NA NA 717 0 165 NA NA 4384 222 311 NA NA 2229 231 200 NA NA
1476568800.0 25403.0 533 0 112 NA NA 716 0 163 NA NA 3511 319 311 NA NA 1761 332 228 NA NA
1476568800.0 25405.0 531 0 114 NA NA 706 0 162 NA NA 3582 285 302 NA NA 1990 293 248 NA NA
1476568800.0 25406.0 460 0 111 NA NA 591 0 156 NA NA 2165 278 226 NA NA 1409 288 238 NA NA
1476568800.0 25407.0 505 0 111 NA NA 672 0 163 NA NA 3336 221 277 NA NA 1634 226 223 NA NA
1476568800.0 25408.0 562 0 122 NA NA 743 0 170 NA NA 5140 238 522 NA NA 2152 247 282 NA NA
1476568800.0 25409.0 536 0 107 NA NA 707 0 160 NA NA 3696 214 306 NA NA 1618 221 368 NA NA
1476568800.0 26.0 NA 99 375 0 NA NA 234 471 0 NA NA 1908 1299 418 NA NA 654 715 449 NA
1476568800.0 27.0 NA 99 383 0 NA NA 204 479 0 NA NA 1863 1228 372 NA NA 647 675 377 NA
1476568800.0 28.0 NA 101 381 0 NA NA 232 468 0 NA NA 2197 1914 374 NA NA 721 974 382 NA
1476568800.0 280.0 110 96 378 0 NA 251 199 464 0 NA 11789 426 575 319 NA 3607 273 529 327 NA
1476568800.0 281.0 117 140 408 0 NA 245 252 510 0 NA 4939 627 768 394 NA 1746 396 785 415 NA
1476568800.0 3.0 80 93 147 NA NA 144 204 208 NA NA 15990 704 898 NA NA 6039 409 516 NA NA
1476568800.0 30.0 NA 98 374 0 NA NA 228 466 0 NA NA 2005 1716 421 NA NA 643 772 431 NA
1476568800.0 300.0 117 244 482 0 NA 214 409 643 0 NA 5558 1938 1808 235 NA 2124 1276 1299 252 NA
1476568800.0 301.0 112 253 485 0 NA 213 372 609 0 NA 6571 1348 1733 225 NA 2561 1190 1294 272 NA
1476568800.0 31.0 NA 98 374 0 NA NA 230 460 0 NA NA 1822 1188 348 NA NA 598 618 357 NA
1476568800.0 32.0 NA 100 380 0 NA NA 232 470 0 NA NA 2479 1887 478 NA NA 823 894 489 NA
1476568800.0 34.0 80 96 374 0 NA 154 197 461 0 NA 5375 509 663 407 NA 1854 337 552 423 NA
1476568800.0 35.0 NA 104 380 0 NA NA 237 480 0 NA NA 2162 1824 383 NA NA 684 804 392 NA
1476568800.0 36.0 NA 100 378 0 NA NA 235 478 0 NA NA 2180 8288 390 NA NA 689 2897 401 NA
1476568800.0 4.17 NA 35 329 0 115 NA 83 404 0 180 NA 308 2525 316 694 NA 136 1190 328 377
1476568800.0 4.22 NA 183 65 53 0 NA 269 109 110 0 NA 957 163 214 84 NA 587 74 96 115
1476568800.0 4.23 NA 62 337 0 NA NA 119 425 0 NA NA 291 1912 326 NA NA 295 1215 332 NA
